doi,pdf_url,local_path,status,size,info
10.5281/zenodo.16930955,https://fs.unm.edu/NCML/27.ValidacionNeutrosoficaEstrategia.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.16930955.pdf,exists,762420,
10.5281/zenodo.17374286,https://fs.unm.edu/NCML/7-99-112FomentoComprensi%C3%B3nLectora.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.17374286.pdf,exists,1234026,
10.5281/zenodo.15588408,https://fs.unm.edu/NCML/17.%20mujeresembarazadas.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15588408.pdf,exists,572466,
10.5281/zenodo.17874364,https://fs.unm.edu/NCML/23-344-353Plitogenia_Filosof%C3%ADas_Ind%C3%ADgenas_ES.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.17874364.pdf,exists,1070727,
10.5281/zenodo.15200527,https://fs.unm.edu/NCML/14.conocimientoenodontologia.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200527.pdf,exists,532481,
10.5281/zenodo.15611955,https://fs.unm.edu/NCML/38.%20expansionsostenibilidad.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15611955.pdf,exists,508904,
10.5281/zenodo.18227671,https://fs.unm.edu/NCML/4-65-87MultiTreeSoftPseudoTreeSoftHyperTreeSoft.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.18227671.pdf,exists,360890,
10.5281/zenodo.16908125,https://fs.unm.edu/NCML/5.PerspectivasInteligenciaArtificial.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.16908125.pdf,exists,553749,
10.5281/zenodo.17139071,https://fs.unm.edu/NCML/14.AplicacionesRealidadAumentada.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.17139071.pdf,exists,1041674,
10.5281/zenodo.19078832,https://fs.unm.edu/NCML/25-387-394MarcoNeutrosoficoAHPTOPSISCiberdefensa.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.19078832.pdf,exists,730672,
10.5281/zenodo.16930934,https://fs.unm.edu/NCML/26.AnalizandoExpresionesEmocionales.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.16930934.pdf,exists,949313,
10.5281/zenodo.15588379,https://fs.unm.edu/NCML/16.%20bienesabandonados.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15588379.pdf,exists,397600,
10.5281/zenodo.17797086,https://fs.unm.edu/NCML/22-333-343AplicacionesL%C3%B3gicaConjuntosNeurotr%C3%B3ficoDiagn%C3%B3sticoM%C3%A9dico.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.17797086.pdf,exists,634286,
10.5281/zenodo.15611881,https://fs.unm.edu/NCML/37.%20opcionesgastronomicas.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15611881.pdf,exists,636468,
10.5281/zenodo.15200522,https://fs.unm.edu/NCML/13.pensionesalimenticias.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200522.pdf,exists,1193569,
10.5281/zenodo.16908109,https://fs.unm.edu/NCML/4.MetodoPriorizacionDatos.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.16908109.pdf,exists,799772,
10.5281/zenodo.17110356,https://fs.unm.edu/NCML/13.IntercambioDatosAnonimos.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.17110356.pdf,exists,1021216,
10.5281/zenodo.16929882,https://fs.unm.edu/NCML/25.OptimizacionDecisionesEstrategicas.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.16929882.pdf,exists,969362,
10.5281/zenodo.15588337,https://fs.unm.edu/NCML/15.%20funcionlegislativa.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15588337.pdf,exists,381019,
10.5281/zenodo.15611850,https://fs.unm.edu/NCML/36.%20factibilidadviabilidad.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15611850.pdf,exists,552932,
10.5281/zenodo.15200518,https://fs.unm.edu/NCML/12.vulneraciondederechos.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200518.pdf,exists,1256004,
10.5281/zenodo.17694557,https://fs.unm.edu/NCML/21-312-332Aplicaci%C3%B3nestrategiasgesti%C3%B3nelectr%C3%B3nica.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.17694557.pdf,exists,1307413,
10.5281/zenodo.16908087,https://fs.unm.edu/NCML/3.EstrategiasInteligenciaArtificialPYMES.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.16908087.pdf,exists,543504,
10.5281/zenodo.17110077,https://fs.unm.edu/NCML/12.DiscrecionalidadAdministracion.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.17110077.pdf,exists,594280,
10.5281/zenodo.18354703,https://fs.unm.edu/NCML/14-242-245FrameworkNeutrosoficoAHPTOPSIS%20TransformacionDigital.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.18354703.pdf,exists,513469,
10.5281/zenodo.18227662,https://fs.unm.edu/NCML/3-53-64SistemaSeleccionEstrategiasRecuperacion.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.18227662.pdf,exists,1072314,
10.5281/zenodo.18276658,https://fs.unm.edu/NCML/5-88-97AnalisisNeutrosoficoFuzzySetQCA.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.18276658.pdf,exists,920492,
10.5281/zenodo.16924107,https://fs.unm.edu/NCML/24.AprendizajeBasadoProyectos.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.16924107.pdf,exists,760581,
10.5281/zenodo.19075590,https://fs.unm.edu/NCML/23-366-377FormulacionValidacionHipotesisPlitogenicas.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.19075590.pdf,exists,686354,
10.5281/zenodo.15588278,https://fs.unm.edu/NCML/14.%20reclusosprision.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15588278.pdf,exists,424308,
10.5281/zenodo.18215326,https://fs.unm.edu/NCML/1-1-42EnhancedConceptsMethodsRepresentingRealLife.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.18215326.pdf,exists,459997,
10.5281/zenodo.15611827,https://fs.unm.edu/NCML/35.%20aprovechamientocascarilla.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15611827.pdf,exists,351379,
10.5281/zenodo.15200509,https://fs.unm.edu/NCML/11.retrasan%20el%20proceso.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200509.pdf,exists,544224,
10.5281/zenodo.17666731,https://fs.unm.edu/NCML/20-305-311Priorizaci%C3%B3nProyectosTransformaci%C3%B3nDigital.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.17666731.pdf,exists,909444,
10.5281/zenodo.16891994,https://fs.unm.edu/NCML/2.SistemaValoracionNeutrosofia.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.16891994.pdf,exists,944202,
10.5281/zenodo.17109782,https://fs.unm.edu/NCML/11.ExorbitanciaAdministrativa.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.17109782.pdf,exists,516259,
10.5281/zenodo.18217066,https://fs.unm.edu/NCML/2-43-52SistemaIOTBasadoTecnicasVisionArtificial.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.18217066.pdf,exists,1221574,
10.5281/zenodo.16922979,https://fs.unm.edu/NCML/23.ImplementacionTeoriaGrados.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.16922979.pdf,exists,517630,
10.5281/zenodo.17373916,https://fs.unm.edu/NCML/6-79-98conductasdisruptivasni%C3%B1os.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.17373916.pdf,exists,559501,
10.5281/zenodo.15588252,https://fs.unm.edu/NCML/13.%20casospensiones.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15588252.pdf,exists,390953,
10.5281/zenodo.15611802,https://fs.unm.edu/NCML/34.%20cocinacasual.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15611802.pdf,exists,442223,
10.5281/zenodo.17666223,https://fs.unm.edu/NCML/19-282-304Modelogobernanzadigitalbasadom%C3%A9todosmulticriterio.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.17666223.pdf,exists,1737455,
10.54216/IJNS.150203,https://fs.unm.edu/NCML/1.IndeterminacionTeoriasNeutrosoficas.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.54216_IJNS.150203.pdf,exists,470176,
10.5281/zenodo.17139236,https://fs.unm.edu/NCML/10.AplicacionMineriaDatos.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.17139236.pdf,exists,1014700,
10.5281/zenodo.16917124,https://fs.unm.edu/NCML/22.EstudioNeutrosoficoAplicacion.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.16917124.pdf,exists,642256,
10.5281/zenodo.15588232,https://fs.unm.edu/NCML/12.%20personalLuis.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15588232.pdf,exists,459500,
10.5281/zenodo.15611774,https://fs.unm.edu/NCML/33.%20enfoquesostenibilidad.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15611774.pdf,exists,443213,
10.5281/zenodo.17643966,https://fs.unm.edu/NCML/18-270-281Regresi%C3%B3nm%C3%BAltipleoptimizaraprovisionamientohotelero.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.17643966.pdf,exists,804532,
10.5281/zenodo.15200558,https://fs.unm.edu/NCML/21traumatismocraneoencefalico.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200558.pdf,exists,602466,
10.5281/zenodo.15200562,https://fs.unm.edu/NCML/22evaluarlametodologia.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200562.pdf,exists,591282,
10.5281/zenodo.15200568,https://fs.unm.edu/NCML/23.complicacionesquirurgicas.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200568.pdf,exists,612647,
10.5281/zenodo.15200572,https://fs.unm.edu/NCML/24trastornodeansiedad.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200572.pdf,exists,573793,
10.5281/zenodo.15200578,https://fs.unm.edu/NCML/25estrategiademanejo.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200578.pdf,exists,884871,
10.5281/zenodo.15200586,https://fs.unm.edu/NCML/26evaluarlosrecubrimientos.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200586.pdf,exists,752627,
10.5281/zenodo.15200590,https://fs.unm.edu/NCML/27.analisisdelperfil.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200590.pdf,exists,958483,
10.5281/zenodo.15200596,https://fs.unm.edu/NCML/28.evaluaciondelimpacto.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200596.pdf,exists,387458,
10.5281/zenodo.15200601,https://fs.unm.edu/NCML/29.sobreelraquitismo.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200601.pdf,exists,559823,
10.5281/zenodo.15200607,https://fs.unm.edu/NCML/30.mastitisbovina.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200607.pdf,exists,681187,
10.5281/zenodo.15200610,https://fs.unm.edu/NCML/31.rabiabovina.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200610.pdf,exists,894258,
10.5281/zenodo.15200618,https://fs.unm.edu/NCML/32.zonasrurales.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200618.pdf,exists,637720,
10.5281/zenodo.15200623,https://fs.unm.edu/NCML/33.sistemasadhesivos.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200623.pdf,exists,896122,
10.5281/zenodo.15200630,https://fs.unm.edu/NCML/34.desarrolloeconomico.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200630.pdf,exists,533841,
10.5281/zenodo.15200640,https://fs.unm.edu/NCML/35.derecholaboral.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200640.pdf,exists,550642,
10.5281/zenodo.15200644,https://fs.unm.edu/NCML/36.generoymigracion.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200644.pdf,exists,883648,
10.5281/zenodo.15200651,https://fs.unm.edu/NCML/37.estrategiasdeinnovacion.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200651.pdf,exists,745887,
10.5281/zenodo.15200659,https://fs.unm.edu/NCML/38.desarrolloeconomico.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200659.pdf,exists,636592,
10.5281/zenodo.15200663,https://fs.unm.edu/NCML/39.desafiosjuridicos.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200663.pdf,exists,525838,
10.5281/zenodo.15200671,https://fs.unm.edu/NCML/40.concientizacionsobre.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200671.pdf,exists,734871,
10.5281/zenodo.15200680,https://fs.unm.edu/NCML/41.evaluaciondelacontaminacion.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200680.pdf,exists,550702,
10.5281/zenodo.15200690,https://fs.unm.edu/NCML/42.derechosalaprivacidad.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200690.pdf,exists,922155,
10.5281/zenodo.15200698,https://fs.unm.edu/NCML/43.necesidaddetipificar.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200698.pdf,exists,714897,
10.5281/zenodo.15200700,https://fs.unm.edu/NCML/44.utilizaciondelpoligrafo.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200700.pdf,exists,625528,
10.5281/zenodo.15200702,https://fs.unm.edu/NCML/45.compuestopolipropileno.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200702.pdf,exists,776992,
10.5281/zenodo.15200707,https://fs.unm.edu/NCML/46.mendicidadinfantil.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200707.pdf,exists,696263,
10.5281/zenodo.15200711,https://fs.unm.edu/NCML/47.carrofotosensible.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200711.pdf,exists,1046376,
10.5281/zenodo.15200715,https://fs.unm.edu/NCML/48.membresiasenelgimnasio.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200715.pdf,exists,875900,
10.5281/zenodo.15200720,https://fs.unm.edu/NCML/49.centroestetico.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200720.pdf,exists,497943,
10.5281/zenodo.15200725,https://fs.unm.edu/NCML/50.rentabilidaddeempresas.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200725.pdf,exists,1058709,
10.5281/zenodo.15200729,https://fs.unm.edu/NCML/51.impactodelincumplimiento.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200729.pdf,exists,837948,
10.5281/zenodo.15200742,https://fs.unm.edu/NCML/52.contaminacionoceanica.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200742.pdf,exists,711808,
10.5281/zenodo.15200750,https://fs.unm.edu/NCML/53.minerialegal.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200750.pdf,exists,1032800,
10.5281/zenodo.15200754,https://fs.unm.edu/NCML/54.derechonotarial.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200754.pdf,exists,734899,
10.5281/zenodo.15200760,https://fs.unm.edu/NCML/55.montosgenerados.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200760.pdf,exists,522312,
10.5281/zenodo.15200768,https://fs.unm.edu/NCML/56.plantasmedicinales.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200768.pdf,exists,552196,
10.5281/zenodo.15200774,https://fs.unm.edu/NCML/57.derechoambiental.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200774.pdf,exists,491468,
10.5281/zenodo.15200777,https://fs.unm.edu/NCML/58.vehiculoselectricos.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200777.pdf,exists,867471,
10.5281/zenodo.15200779,https://fs.unm.edu/NCML/59.capturadepersonas.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200779.pdf,exists,953645,
10.5281/zenodo.15200784,https://fs.unm.edu/NCML/60.incidenciarendimientoacademico.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200784.pdf,exists,307609,
10.5281/zenodo.15200790,https://fs.unm.edu/NCML/61.DeterminingFactors.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200790.pdf,exists,838414,
10.5281/zenodo.15200793,https://fs.unm.edu/NCML/62.ExaminationDisappeared.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200793.pdf,exists,481775,
10.5281/zenodo.15200801,https://fs.unm.edu/NCML/63.SocialEnvironmental.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200801.pdf,exists,370316,
10.5281/zenodo.15200807,https://fs.unm.edu/NCML/64.tecnicasmanuales.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200807.pdf,exists,871428,
10.5281/zenodo.15200809,https://fs.unm.edu/NCML/65.decisionesclinicas.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200809.pdf,exists,446846,
10.5281/zenodo.15200819,https://fs.unm.edu/NCML/66.deteccionprecoz.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200819.pdf,exists,632728,
10.5281/zenodo.15200824,https://fs.unm.edu/NCML/67.infeccionesfungicas.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200824.pdf,exists,888653,
10.5281/zenodo.15200829,https://fs.unm.edu/NCML/68.ortodonciamediante.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200829.pdf,exists,990399,
10.5281/zenodo.15200835,https://fs.unm.edu/NCML/69.entornoshospitalarios.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200835.pdf,exists,893888,
10.5281/zenodo.15200846,https://fs.unm.edu/NCML/70.embarazadasmediante.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200846.pdf,exists,759249,
10.5281/zenodo.15200853,https://fs.unm.edu/NCML/71.tratamientointegral.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200853.pdf,exists,606505,
10.5281/zenodo.15200860,https://fs.unm.edu/NCML/72.mortalidadfetal.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200860.pdf,exists,624496,
10.5281/zenodo.15200864,https://fs.unm.edu/NCML/73.hipotiroidismosubclinico.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200864.pdf,exists,714417,
10.5281/zenodo.15200871,https://fs.unm.edu/NCML/74.estrategiasquirurgicas.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200871.pdf,exists,842038,
10.5281/zenodo.15200874,https://fs.unm.edu/NCML/75.cierreabdominal.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200874.pdf,exists,638231,
10.5281/zenodo.15200883,https://fs.unm.edu/NCML/76.optimizarelmanejo.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200883.pdf,exists,1099409,
10.5281/zenodo.15200889,https://fs.unm.edu/NCML/77.Hammanposparto.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200889.pdf,exists,1079386,
10.5281/zenodo.15200891,https://fs.unm.edu/NCML/78.Alzheimermediante.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200891.pdf,exists,1138903,
10.5281/zenodo.15306752,https://fs.unm.edu/NCML/79.patronesrespiratorios.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15306752.pdf,exists,652719,
10.5281/zenodo.15307156,https://fs.unm.edu/NCML/80.factoresderiesgo.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15307156.pdf,exists,772240,
10.5281/zenodo.15307166,https://fs.unm.edu/NCML/81.superhiperestructuras.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15307166.pdf,exists,871637,
10.5281/zenodo.15307174,https://fs.unm.edu/NCML/82.funcionalesbasados.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15307174.pdf,exists,1071262,
10.5281/zenodo.15307183,https://fs.unm.edu/NCML/83.agenesiasdentales.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15307183.pdf,exists,734753,
10.5281/zenodo.14767270,https://fs.unm.edu/NCML/1.enfermedadPott.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14767270.pdf,exists,301993,
10.5281/zenodo.14767314,https://fs.unm.edu/NCML/2.shocksepticoorigen.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14767314.pdf,exists,535879,
10.5281/zenodo.14705727,https://fs.unm.edu/NCML/3.LeucemiaViralFelina.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14705727.pdf,exists,460411,
10.5281/zenodo.14706603,https://fs.unm.edu/NCML/4.muertecruzadaEcuador.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14706603.pdf,exists,390957,
10.5281/zenodo.14707790,https://fs.unm.edu/NCML/5.AnaliticoJerarquico.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14707790.pdf,exists,400646,
10.5281/zenodo.14708004,https://fs.unm.edu/NCML/6.pronunciamientosmediaticosjueces.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14708004.pdf,exists,407776,
10.5281/zenodo.15200479,https://fs.unm.edu/NCML/7.derechoimagencontexto.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200479.pdf,not_pdf,0,application/pdf
10.5281/zenodo.15200501,https://fs.unm.edu/NCML/10.desconexi%EF%BF%BDndigital.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200501.pdf,http_404,0,
10.5281/zenodo.15616926,https://fs.unm.edu/NCML/21.%20evolucionhist%EF%BF%BDrica.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15616926.pdf,http_404,0,
10.5281/zenodo.14708667,https://fs.unm.edu/NCML/8.EmpresaPublicaMancomunada.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14708667.pdf,exists,673268,
10.5281/zenodo.14788222,https://fs.unm.edu/NCML/10.estimulacioninteligencia.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14788222.pdf,exists,461706,
10.5281/zenodo.14768437,https://fs.unm.edu/NCML/11.evaluaralgoritmos.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14768437.pdf,exists,517697,
10.5281/zenodo.14768465,https://fs.unm.edu/NCML/13.protocolosprevencion.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14768465.pdf,exists,345547,
10.5281/zenodo.14708374,https://fs.unm.edu/NCML/7.recomendaci%EF%BF%BDnsobreuso.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14708374.pdf,http_404,0,
10.5281/zenodo.15554366,https://fs.unm.edu/NCML/4.%20despenalizaci%EF%BF%BDnaborto.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15554366.pdf,http_404,0,
10.5281/zenodo.14768481,https://fs.unm.edu/NCML/15.controlperfiles.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14768481.pdf,exists,379458,
10.5281/zenodo.14768456,https://fs.unm.edu/NCML/12.recomendacionesmigracion.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14768456.pdf,exists,351366,
10.5281/zenodo.14768487,https://fs.unm.edu/NCML/16.tratamiento%20descompresivo.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14768487.pdf,exists,870904,
10.5281/zenodo.14768473,https://fs.unm.edu/NCML/14.JerarquicoNeutrosofico.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14768473.pdf,exists,381487,
10.5281/zenodo.14708837,https://fs.unm.edu/NCML/9.violenciadigital.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14708837.pdf,exists,438055,
10.5281/zenodo.14768500,https://fs.unm.edu/NCML/17.controlefecto.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14768500.pdf,exists,319769,
10.5281/zenodo.14768523,https://fs.unm.edu/NCML/21.ComunidadesIndigenas.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14768523.pdf,exists,277612,
